,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,output_type,gtex_tissue,histone_mark,transcription_factor
1155,EFO:0002713 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0002713,Panc1,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2AphosphoS5
1156,EFO:0002713 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0002713,Panc1,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,REST
1157,EFO:0002713 TF ChIP-seq SIN3A,.,TF ChIP-seq,EFO:0002713,Panc1,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SIN3A
1158,EFO:0002713 TF ChIP-seq TCF7L2,.,TF ChIP-seq,EFO:0002713,Panc1,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TCF7L2
1159,EFO:0002717 TF ChIP-seq GATA2,.,TF ChIP-seq,EFO:0002717,SH-SY5Y,cell_line,child,encode,single,False,OutputType.CHIP_TF,,,GATA2
1160,EFO:0002717 TF ChIP-seq GATA3,.,TF ChIP-seq,EFO:0002717,SH-SY5Y,cell_line,child,encode,single,False,OutputType.CHIP_TF,,,GATA3
1161,EFO:0002779 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002779,BJ,cell_line,newborn,encode,single,False,OutputType.CHIP_TF,,,CTCF
1162,EFO:0002782 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002782,H54,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
1163,EFO:0002782 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002782,H54,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2A
1164,EFO:0002783 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002783,GM06990,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,CTCF
1165,EFO:0002784 TF ChIP-seq ARID3A,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ARID3A
1166,EFO:0002784 TF ChIP-seq ARNT,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ARNT
1167,EFO:0002784 TF ChIP-seq ATF2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ATF2
1168,EFO:0002784 TF ChIP-seq ATF7,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ATF7
1169,EFO:0002784 TF ChIP-seq BACH1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,BACH1
1170,EFO:0002784 TF ChIP-seq BATF,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,BATF
1171,EFO:0002784 TF ChIP-seq BCL11A,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,BCL11A
1172,EFO:0002784 TF ChIP-seq BCLAF1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,BCLAF1
1173,EFO:0002784 TF ChIP-seq BHLHE40,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,BHLHE40
1174,EFO:0002784 TF ChIP-seq BMI1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,BMI1
1175,EFO:0002784 TF ChIP-seq CBFB,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CBFB
1176,EFO:0002784 TF ChIP-seq CBX5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CBX5
1177,EFO:0002784 TF ChIP-seq CHD2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CHD2
1178,EFO:0002784 TF ChIP-seq CREB1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CREB1
1179,EFO:0002784 TF ChIP-seq CREM,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CREM
1180,EFO:0002784 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
1181,EFO:0002784 TF ChIP-seq DPF2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,DPF2
1182,EFO:0002784 TF ChIP-seq E4F1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,E4F1
1183,EFO:0002784 TF ChIP-seq EBF1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,EBF1
1184,EFO:0002784 TF ChIP-seq EED,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,EED
1185,EFO:0002784 TF ChIP-seq EGR1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,EGR1
1186,EFO:0002784 TF ChIP-seq ELF1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ELF1
1187,EFO:0002784 TF ChIP-seq ELK1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ELK1
1188,EFO:0002784 TF ChIP-seq EP300,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,EP300
1189,EFO:0002784 TF ChIP-seq ETS1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ETS1
1190,EFO:0002784 TF ChIP-seq ETV6,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ETV6
1191,EFO:0002784 TF ChIP-seq FOXK2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,FOXK2
1192,EFO:0002784 TF ChIP-seq FOXM1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,FOXM1
1193,EFO:0002784 TF ChIP-seq GABPA,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,GABPA
1194,EFO:0002784 TF ChIP-seq GATAD2B,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,GATAD2B
1195,EFO:0002784 TF ChIP-seq HCFC1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,HCFC1
1196,EFO:0002784 TF ChIP-seq HDGF,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,HDGF
1197,EFO:0002784 TF ChIP-seq IKZF1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,IKZF1
1198,EFO:0002784 TF ChIP-seq IKZF2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,IKZF2
1199,EFO:0002784 TF ChIP-seq IRF4,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,IRF4
1200,EFO:0002784 TF ChIP-seq JUNB,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,JUNB
1201,EFO:0002784 TF ChIP-seq JUND,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,JUND
1202,EFO:0002784 TF ChIP-seq KLF5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,KLF5
1203,EFO:0002784 TF ChIP-seq LARP7,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,LARP7
1204,EFO:0002784 TF ChIP-seq MAFK,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MAFK
1205,EFO:0002784 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MAX
1206,EFO:0002784 TF ChIP-seq MAZ,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MAZ
1207,EFO:0002784 TF ChIP-seq MAZ genetically modified (insertion) using CRISPR targeting H. sapiens MAZ,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,MAZ
1208,EFO:0002784 TF ChIP-seq MEF2A,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MEF2A
1209,EFO:0002784 TF ChIP-seq MLLT1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,MLLT1
1210,EFO:0002784 TF ChIP-seq MTA2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,MTA2
1211,EFO:0002784 TF ChIP-seq MTA3,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MTA3
1212,EFO:0002784 TF ChIP-seq MXI1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MXI1
1213,EFO:0002784 TF ChIP-seq NBN,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,NBN
1214,EFO:0002784 TF ChIP-seq NFATC1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,NFATC1
1215,EFO:0002784 TF ChIP-seq NFIC,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,NFIC
1216,EFO:0002784 TF ChIP-seq NFYB,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,NFYB
1217,EFO:0002784 TF ChIP-seq NKRF,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,NKRF
1218,EFO:0002784 TF ChIP-seq NR2C1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,NR2C1
1219,EFO:0002784 TF ChIP-seq NR2F1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,NR2F1
1220,EFO:0002784 TF ChIP-seq NRF1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,NRF1
1221,EFO:0002784 TF ChIP-seq PAX5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,PAX5
1222,EFO:0002784 TF ChIP-seq PKNOX1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,PKNOX1
1223,EFO:0002784 TF ChIP-seq PML,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,PML
1224,EFO:0002784 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2A
1225,EFO:0002784 TF ChIP-seq POLR2AphosphoS2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2AphosphoS2
1226,EFO:0002784 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2AphosphoS5
1227,EFO:0002784 TF ChIP-seq POU2F2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POU2F2
1228,EFO:0002784 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RAD21
1229,EFO:0002784 TF ChIP-seq RAD51,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,RAD51
1230,EFO:0002784 TF ChIP-seq RB1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,RB1
1231,EFO:0002784 TF ChIP-seq RELA,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,RELA
1232,EFO:0002784 TF ChIP-seq RELB,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,RELB
1233,EFO:0002784 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,REST
1234,EFO:0002784 TF ChIP-seq RFX5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RFX5
1235,EFO:0002784 TF ChIP-seq RUNX3,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RUNX3
1236,EFO:0002784 TF ChIP-seq SIN3A,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SIN3A
1237,EFO:0002784 TF ChIP-seq SMAD1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SMAD1
1238,EFO:0002784 TF ChIP-seq SMAD5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SMAD5
1239,EFO:0002784 TF ChIP-seq SMARCA5,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,SMARCA5
1240,EFO:0002784 TF ChIP-seq SMC3,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SMC3
1241,EFO:0002784 TF ChIP-seq SP1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SP1
1242,EFO:0002784 TF ChIP-seq SPI1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SPI1
1243,EFO:0002784 TF ChIP-seq SRF,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SRF
1244,EFO:0002784 TF ChIP-seq STAT5A,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,STAT5A
1245,EFO:0002784 TF ChIP-seq SUPT20H,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SUPT20H
1246,EFO:0002784 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TAF1
1247,EFO:0002784 TF ChIP-seq TARDBP,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TARDBP
1248,EFO:0002784 TF ChIP-seq TBL1XR1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TBL1XR1
1249,EFO:0002784 TF ChIP-seq TBP,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TBP
1250,EFO:0002784 TF ChIP-seq TBX21,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TBX21
1251,EFO:0002784 TF ChIP-seq TCF12,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TCF12
1252,EFO:0002784 TF ChIP-seq TCF3,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TCF3
1253,EFO:0002784 TF ChIP-seq TCF7,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TCF7
1254,EFO:0002784 TF ChIP-seq TRIM22,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,TRIM22
1255,EFO:0002784 TF ChIP-seq USF2,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,USF2
1256,EFO:0002784 TF ChIP-seq YY1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,YY1
1257,EFO:0002784 TF ChIP-seq ZBED1,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZBED1
1258,EFO:0002784 TF ChIP-seq ZBTB11 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB11,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,True,OutputType.CHIP_TF,,,ZBTB11
1259,EFO:0002784 TF ChIP-seq ZBTB40,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZBTB40
1260,EFO:0002784 TF ChIP-seq ZFP36,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZFP36
1261,EFO:0002784 TF ChIP-seq ZNF207,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF207
1262,EFO:0002784 TF ChIP-seq ZNF217,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF217
1263,EFO:0002784 TF ChIP-seq ZNF24,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF24
1264,EFO:0002784 TF ChIP-seq ZNF384,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ZNF384
1265,EFO:0002784 TF ChIP-seq ZNF687,.,TF ChIP-seq,EFO:0002784,GM12878,cell_line,adult,encode,paired,False,OutputType.CHIP_TF,,,ZNF687
1266,EFO:0002785 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,POLR2A
1267,EFO:0002785 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,POLR2AphosphoS5
1268,EFO:0002785 TF ChIP-seq POU2F2,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,POU2F2
1269,EFO:0002785 TF ChIP-seq SPI1,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,SPI1
1270,EFO:0002785 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,TAF1
1271,EFO:0002785 TF ChIP-seq YY1,.,TF ChIP-seq,EFO:0002785,GM12891,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,YY1
1272,EFO:0002786 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002786,GM12892,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,POLR2A
1273,EFO:0002786 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0002786,GM12892,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,POLR2AphosphoS5
1274,EFO:0002786 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0002786,GM12892,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,TAF1
1275,EFO:0002786 TF ChIP-seq YY1,.,TF ChIP-seq,EFO:0002786,GM12892,cell_line,unknown,encode,single,False,OutputType.CHIP_TF,,,YY1
1276,EFO:0002791 TF ChIP-seq BRCA1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,BRCA1
1277,EFO:0002791 TF ChIP-seq BRF2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,BRF2
1278,EFO:0002791 TF ChIP-seq CEBPB,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CEBPB
1279,EFO:0002791 TF ChIP-seq CHD2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CHD2
1280,EFO:0002791 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,CTCF
1281,EFO:0002791 TF ChIP-seq E2F1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,E2F1
1282,EFO:0002791 TF ChIP-seq E2F4,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,E2F4
1283,EFO:0002791 TF ChIP-seq ELK1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ELK1
1284,EFO:0002791 TF ChIP-seq ELK4,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,ELK4
1285,EFO:0002791 TF ChIP-seq EP300,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,EP300
1286,EFO:0002791 TF ChIP-seq GABPA,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,GABPA
1287,EFO:0002791 TF ChIP-seq GTF2F1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,GTF2F1
1288,EFO:0002791 TF ChIP-seq HCFC1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,HCFC1
1289,EFO:0002791 TF ChIP-seq JUN,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,JUN
1290,EFO:0002791 TF ChIP-seq JUND,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,JUND
1291,EFO:0002791 TF ChIP-seq MAFF,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MAFF
1292,EFO:0002791 TF ChIP-seq MAFK,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MAFK
1293,EFO:0002791 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MAX
1294,EFO:0002791 TF ChIP-seq MAZ,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MAZ
1295,EFO:0002791 TF ChIP-seq MXI1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,MXI1
1296,EFO:0002791 TF ChIP-seq NFE2L2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,NFE2L2
1297,EFO:0002791 TF ChIP-seq NFYA,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,NFYA
1298,EFO:0002791 TF ChIP-seq NFYB,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,NFYB
1299,EFO:0002791 TF ChIP-seq NR2C2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,NR2C2
1300,EFO:0002791 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2A
1301,EFO:0002791 TF ChIP-seq POLR2AphosphoS2,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR2AphosphoS2
1302,EFO:0002791 TF ChIP-seq POLR3A,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,POLR3A
1303,EFO:0002791 TF ChIP-seq PRDM1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,PRDM1
1304,EFO:0002791 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RAD21
1305,EFO:0002791 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,REST
1306,EFO:0002791 TF ChIP-seq RFX5,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,RFX5
1307,EFO:0002791 TF ChIP-seq SMARCB1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SMARCB1
1308,EFO:0002791 TF ChIP-seq SMARCC1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SMARCC1
1309,EFO:0002791 TF ChIP-seq SMC3,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SMC3
1310,EFO:0002791 TF ChIP-seq STAT3,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,STAT3
1311,EFO:0002791 TF ChIP-seq SUPT20H,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,SUPT20H
1312,EFO:0002791 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TAF1
1313,EFO:0002791 TF ChIP-seq TBP,.,TF ChIP-seq,EFO:0002791,HeLa-S3,cell_line,adult,encode,single,False,OutputType.CHIP_TF,,,TBP
